EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-13.004,6.870,-8.768,-10.279,3.216,-14.506,-28.827,-20.801,-0.018,0.969,-0.072,-1.190,2.228,0.916,100.000,107833.000,1.000
-11.879,7.108,-8.171,-7.925,6.174,-13.006,-25.463,-13.678,-0.019,0.968,-0.074,-1.190,2.106,1.038,100.000,107834.000,1.000
-9.334,8.926,-4.696,-2.944,9.710,-8.410,-19.469,-4.449,-0.020,0.968,-0.076,-1.221,2.167,1.038,100.000,107835.000,1.000
-6.566,11.710,0.233,2.132,11.925,-2.379,-12.600,3.512,-0.020,0.967,-0.073,-1.190,2.167,0.885,100.000,107836.000,1.000
-6.517,11.600,-0.572,2.489,10.475,-1.512,-9.497,8.106,-0.020,0.966,-0.075,-1.221,2.075,0.946,100.000,107837.000,1.000
-8.747,8.617,-6.399,-0.795,6.680,-6.307,-11.322,9.269,-0.019,0.966,-0.071,-1.190,1.953,0.977,100.000,107838.000,1.000
-8.727,7.590,-9.175,-1.515,4.539,-9.965,-13.926,8.721,-0.020,0.966,-0.072,-1.312,1.953,0.885,100.000,107839.000,1.000
-7.319,7.287,-9.604,0.258,4.493,-11.137,-14.721,7.492,-0.018,0.967,-0.074,-1.251,1.892,0.946,100.000,107840.000,1.000
-3.332,8.220,-6.468,4.651,7.233,-8.379,-11.644,8.330,-0.018,0.965,-0.076,-1.251,1.984,0.854,100.000,107841.000,1.000
1.552,9.103,-3.882,7.268,8.988,-5.950,-9.870,7.848,-0.019,0.966,-0.074,-1.343,1.923,0.885,100.000,107842.000,1.000
6.636,10.203,-2.714,6.962,8.058,-6.239,-11.792,3.076,-0.020,0.965,-0.074,-1.343,1.801,0.885,100.000,107843.000,1.000
13.412,14.094,0.658,8.019,7.857,-5.457,-12.918,-2.128,-0.020,0.966,-0.075,-1.129,1.770,0.824,100.000,107844.000,1.000
17.022,16.476,2.275,8.760,7.277,-4.792,-13.471,-5.902,-0.020,0.967,-0.074,-1.251,1.678,0.793,100.000,107845.000,1.000
15.925,14.486,2.680,8.014,3.880,-5.823,-15.207,-8.646,-0.020,0.966,-0.074,-1.343,1.587,0.793,100.000,107846.000,1.000
9.679,6.626,-1.125,2.653,-4.737,-12.368,-21.247,-14.214,-0.020,0.966,-0.076,-1.312,1.556,0.824,100.000,107847.000,1.000
1.946,-1.980,-8.717,-5.725,-15.212,-21.466,-29.372,-22.664,-0.021,0.965,-0.072,-1.343,1.556,0.793,100.000,107848.000,1.000
-2.593,-5.404,-15.291,-12.124,-22.306,-26.348,-34.749,-30.391,-0.021,0.965,-0.073,-1.221,1.526,0.824,100.000,107849.000,1.000
-7.752,-9.030,-22.376,-18.271,-27.329,-29.746,-38.634,-37.799,-0.020,0.967,-0.072,-1.221,1.526,0.885,100.000,107850.000,1.000
-13.157,-14.726,-26.049,-22.514,-30.165,-32.019,-40.105,-42.003,-0.020,0.968,-0.072,-1.160,1.434,0.854,100.000,107851.000,1.000
-18.500,-21.841,-28.866,-25.469,-32.210,-33.907,-40.459,-42.089,-0.019,0.968,-0.074,-1.099,1.343,0.763,100.000,107852.000,1.000
-23.077,-27.605,-32.734,-27.776,-33.688,-34.704,-40.441,-40.341,-0.018,0.967,-0.071,-1.068,1.373,0.793,100.000,107853.000,1.000
-23.708,-27.851,-33.304,-27.627,-31.886,-31.870,-37.493,-36.900,-0.019,0.966,-0.072,-1.038,1.221,0.854,100.000,107854.000,1.000
-24.265,-26.708,-34.188,-28.579,-29.501,-29.625,-33.467,-32.879,-0.019,0.966,-0.074,-1.099,1.251,0.854,100.000,107855.000,1.000
-27.361,-27.270,-37.029,-30.882,-28.596,-29.037,-30.055,-27.656,-0.017,0.968,-0.076,-1.007,1.221,0.702,100.000,107856.000,1.000
-32.340,-29.767,-41.923,-32.820,-28.104,-29.151,-28.822,-21.341,-0.017,0.967,-0.076,-1.190,1.221,0.793,100.000,107857.000,1.000
-33.388,-29.679,-40.973,-29.532,-24.245,-25.748,-27.186,-13.529,-0.018,0.967,-0.073,-1.282,1.251,0.824,100.000,107858.000,1.000
-27.994,-24.241,-30.243,-20.359,-17.007,-17.846,-22.534,-4.500,-0.019,0.967,-0.075,-1.221,1.160,0.824,100.000,107859.000,1.000
-23.736,-18.914,-22.110,-13.581,-11.251,-12.848,-18.026,3.177,-0.020,0.966,-0.074,-1.221,1.282,0.763,100.000,107860.000,1.000
-20.220,-13.029,-18.817,-8.531,-4.868,-8.948,-12.925,11.846,-0.016,0.966,-0.075,-1.312,1.190,0.824,100.000,107861.000,1.000
-14.905,-7.067,-17.762,-3.501,2.707,-4.119,-8.616,19.681,-0.017,0.967,-0.076,-1.251,1.221,0.854,100.000,107862.000,1.000
-8.672,-4.110,-16.661,0.157,7.608,-1.078,-7.786,21.501,-0.017,0.968,-0.075,-1.190,1.251,0.793,100.000,107863.000,1.000
-3.062,-2.984,-14.220,2.261,8.245,-0.613,-9.540,18.076,-0.015,0.966,-0.076,-1.251,1.373,0.793,100.000,107864.000,1.000
0.387,-0.748,-11.698,3.447,6.791,-0.321,-10.690,13.610,-0.017,0.966,-0.075,-1.221,1.434,0.854,100.000,107865.000,1.000
6.728,7.037,-3.481,8.613,9.046,5.760,-6.047,12.373,-0.016,0.967,-0.077,-1.190,1.373,0.854,100.000,107866.000,1.000
13.297,13.683,3.753,13.223,12.523,10.491,-1.206,10.705,-0.016,0.965,-0.073,-1.190,1.526,0.793,100.000,107867.000,1.000
15.196,14.061,4.057,13.482,13.354,7.664,-1.633,6.235,-0.016,0.965,-0.074,-1.190,1.526,0.732,100.000,107868.000,1.000
15.491,14.268,3.937,14.253,13.609,4.513,-2.928,2.990,-0.016,0.965,-0.075,-1.221,1.404,0.702,100.000,107869.000,1.000
14.441,15.160,3.816,14.402,12.300,3.637,-3.710,-0.321,-0.018,0.965,-0.072,-1.190,1.434,0.671,100.000,107870.000,1.000
12.255,14.947,3.031,11.387,8.238,2.682,-5.403,-6.990,-0.017,0.965,-0.073,-1.160,1.495,0.702,100.000,107871.000,1.000
6.660,9.939,-2.945,2.499,0.205,-3.905,-11.155,-18.432,-0.018,0.966,-0.075,-1.190,1.587,0.732,100.000,107872.000,1.000
-0.490,0.880,-11.347,-7.903,-8.926,-13.668,-17.738,-28.595,-0.020,0.967,-0.073,-1.129,1.556,0.671,100.000,107873.000,1.000
-3.210,-6.631,-14.717,-12.728,-14.313,-18.350,-18.878,-30.238,-0.019,0.967,-0.072,-1.160,1.587,0.610,100.000,107874.000,1.000
-3.789,-12.120,-17.174,-14.908,-17.668,-19.618,-18.162,-28.216,-0.020,0.966,-0.076,-1.129,1.648,0.671,100.000,107875.000,1.000
-4.492,-14.558,-20.146,-16.258,-20.447,-20.362,-19.905,-27.946,-0.019,0.969,-0.072,-1.007,1.587,0.702,100.000,107876.000,1.000
-8.962,-18.038,-26.705,-19.651,-24.395,-24.446,-25.221,-29.354,-0.019,0.967,-0.070,-1.038,1.617,0.610,100.000,107877.000,1.000
-17.335,-25.411,-35.300,-25.267,-29.246,-30.940,-29.888,-29.115,-0.019,0.966,-0.073,-1.038,1.587,0.671,100.000,107878.000,1.000
-23.582,-31.219,-38.620,-28.358,-32.062,-33.748,-29.911,-26.090,-0.020,0.965,-0.073,-1.160,1.678,0.549,100.000,107879.000,1.000
-26.312,-32.173,-36.924,-28.394,-32.441,-32.317,-27.899,-24.191,-0.021,0.967,-0.075,-1.190,1.678,0.458,100.000,107880.000,1.000
-25.454,-27.721,-30.535,-25.023,-29.584,-26.856,-24.033,-22.684,-0.020,0.968,-0.072,-1.160,1.678,0.519,100.000,107881.000,1.000
-25.796,-24.108,-26.755,-23.107,-26.934,-23.081,-20.437,-20.431,-0.020,0.967,-0.072,-1.190,1.678,0.610,100.000,107882.000,1.000
-29.004,-23.937,-27.840,-24.568,-26.569,-23.294,-18.571,-17.312,-0.020,0.969,-0.074,-1.251,1.648,0.641,100.000,107883.000,1.000
-31.219,-23.817,-28.521,-25.388,-26.091,-23.146,-17.193,-13.007,-0.021,0.967,-0.072,-1.221,1.617,0.671,100.000,107884.000,1.000
-32.684,-24.873,-29.123,-24.668,-24.765,-21.929,-16.444,-9.587,-0.021,0.968,-0.075,-1.282,1.648,0.732,100.000,107885.000,1.000
-30.562,-24.798,-26.447,-20.005,-20.275,-16.628,-12.635,-5.415,-0.021,0.968,-0.074,-1.160,1.587,0.702,100.000,107886.000,1.000
-26.635,-24.194,-24.820,-15.850,-14.699,-10.338,-7.072,-0.634,-0.022,0.967,-0.074,-1.221,1.709,0.732,100.000,107887.000,1.000
-23.480,-23.344,-25.107,-14.493,-9.918,-6.361,-1.840,4.159,-0.021,0.965,-0.074,-1.221,1.556,0.824,100.000,107888.000,1.000
-18.335,-18.213,-20.100,-10.928,-3.826,-1.864,4.619,9.751,-0.022,0.965,-0.073,-1.221,1.434,0.824,100.000,107889.000,1.000
-13.244,-11.539,-13.096,-6.534,1.413,1.440,8.882,12.852,-0.020,0.964,-0.075,-1.251,1.587,0.763,100.000,107890.000,1.000
-8.893,-5.614,-6.610,-1.711,4.722,3.796,10.023,14.099,-0.019,0.966,-0.075,-1.190,1.434,0.763,100.000,107891.000,1.000
-6.870,-2.764,-3.683,2.001,5.673,4.143,9.320,14.167,-0.021,0.965,-0.071,-1.099,1.434,0.702,100.000,107892.000,1.000
-7.924,-3.562,-3.975,2.232,4.311,1.758,7.993,10.339,-0.019,0.965,-0.074,-1.068,1.434,0.702,100.000,107893.000,1.000
-9.956,-5.656,-5.296,-1.151,1.248,-1.290,5.320,1.510,-0.019,0.967,-0.074,-1.129,1.343,0.793,100.000,107894.000,1.000
-11.688,-7.676,-9.043,-6.124,-2.710,-3.618,0.608,-8.835,-0.020,0.966,-0.072,-1.099,1.373,0.824,100.000,107895.000,1.000
-8.861,-5.439,-9.243,-6.048,-3.302,-1.521,-0.833,-13.090,-0.019,0.965,-0.071,-1.190,1.404,0.916,100.000,107896.000,1.000
-6.586,-4.023,-9.613,-5.462,-3.785,-1.418,-1.657,-14.152,-0.020,0.965,-0.072,-1.190,1.312,0.946,100.000,107897.000,1.000
-9.375,-8.172,-13.843,-9.044,-8.439,-8.262,-6.282,-17.885,-0.020,0.964,-0.072,-1.099,1.404,0.824,100.000,107898.000,1.000
-11.418,-12.401,-16.100,-11.500,-13.866,-15.593,-11.070,-21.174,-0.019,0.964,-0.073,-1.007,1.343,0.885,100.000,107899.000,1.000
-12.319,-15.806,-17.418,-12.870,-18.716,-20.622,-14.461,-22.997,-0.018,0.965,-0.074,-0.946,1.251,0.885,100.000,107900.000,1.000
-13.320,-19.035,-17.664,-14.569,-22.605,-22.672,-15.984,-24.686,-0.017,0.965,-0.077,-0.916,1.312,0.885,100.000,107901.000,1.000
-15.410,-22.420,-18.469,-17.707,-25.533,-24.306,-16.844,-26.203,-0.016,0.965,-0.078,-0.824,1.434,0.916,100.000,107902.000,1.000
-16.595,-22.957,-17.378,-18.725,-25.173,-24.397,-15.438,-23.427,-0.016,0.967,-0.077,-0.763,1.465,0.916,100.000,107903.000,1.000
-16.005,-20.170,-12.897,-15.455,-21.070,-20.952,-11.182,-15.620,-0.015,0.966,-0.076,-0.854,1.526,1.007,100.000,107904.000,1.000
-19.195,-21.144,-13.881,-14.852,-19.143,-20.450,-10.412,-10.575,-0.014,0.963,-0.073,-0.854,1.678,0.977,100.000,107905.000,1.000
-23.407,-23.600,-18.612,-16.716,-19.024,-22.187,-12.126,-8.965,-0.017,0.962,-0.076,-0.732,1.770,0.916,100.000,107906.000,1.000
-25.032,-23.342,-23.000,-18.001,-17.007,-21.666,-11.210,-6.413,-0.017,0.964,-0.074,-0.580,1.617,1.038,100.000,107907.000,1.000
-23.536,-19.157,-22.646,-16.178,-11.288,-15.008,-4.882,-0.883,-0.017,0.966,-0.072,-0.610,1.740,1.007,100.000,107908.000,1.000
-19.839,-11.862,-16.310,-11.622,-3.903,-2.890,4.668,6.581,-0.016,0.967,-0.075,-0.549,1.892,0.885,100.000,107909.000,1.000
-19.563,-8.828,-13.724,-10.777,-0.102,5.412,10.954,12.105,-0.015,0.969,-0.074,-0.549,1.892,0.946,100.000,107910.000,1.000
-20.137,-9.545,-13.616,-10.960,2.729,9.280,14.633,16.459,-0.014,0.966,-0.075,-0.641,1.923,0.854,100.000,107911.000,1.000
-17.706,-8.669,-11.340,-8.261,7.870,12.248,17.054,19.916,-0.016,0.966,-0.075,-0.549,1.923,0.793,100.000,107912.000,1.000
-12.123,-3.513,-4.960,-2.242,14.528,16.777,19.112,22.919,-0.019,0.968,-0.075,-0.458,2.014,0.793,100.000,107913.000,1.000
-5.352,2.762,3.079,4.784,19.794,21.632,20.810,26.400,-0.020,0.967,-0.074,-0.366,2.075,0.702,100.000,107914.000,1.000
-1.984,3.343,5.572,6.700,19.891,20.237,18.319,26.310,-0.022,0.970,-0.075,-0.397,2.197,0.610,100.000,107915.000,1.000
0.987,1.769,6.985,6.274,17.802,15.700,14.752,23.192,-0.023,0.972,-0.076,-0.580,1.923,0.366,100.000,107916.000,1.000
3.334,0.021,6.258,5.218,14.810,11.038,12.109,18.892,-0.025,0.972,-0.076,-0.610,1.862,0.214,100.000,107917.000,1.000
2.080,-2.997,0.458,2.633,9.787,6.550,8.826,12.780,-0.027,0.972,-0.074,-0.824,1.801,-0.031,100.000,107918.000,1.000
-1.187,-5.301,-5.522,-0.458,4.136,4.050,5.592,5.237,-0.028,0.973,-0.075,-0.824,1.617,-0.122,100.000,107919.000,1.000
-5.393,-7.602,-9.902,-5.050,-0.986,1.626,3.505,-2.497,-0.027,0.972,-0.073,-0.977,1.465,-0.336,100.000,107920.000,1.000
-6.380,-8.140,-9.354,-7.708,-2.867,0.604,4.906,-6.377,-0.024,0.970,-0.076,-1.129,1.343,-0.305,100.000,107921.000,1.000
-7.476,-10.206,-9.892,-10.297,-4.687,-1.547,4.702,-8.884,-0.023,0.970,-0.077,-1.160,1.282,-0.275,100.000,107922.000,1.000
-12.044,-15.195,-13.575,-14.115,-8.972,-5.365,0.602,-13.636,-0.022,0.969,-0.074,-1.251,1.221,-0.214,100.000,107923.000,1.000
-14.165,-16.540,-12.535,-14.527,-11.792,-6.223,-0.744,-17.716,-0.019,0.971,-0.076,-1.221,1.251,-0.153,100.000,107924.000,1.000
-14.158,-16.441,-10.679,-15.146,-14.349,-8.581,-0.762,-22.352,-0.019,0.970,-0.074,-1.282,1.221,-0.122,100.000,107925.000,1.000
-15.345,-19.890,-12.935,-19.870,-19.621,-15.773,-5.484,-30.065,-0.020,0.969,-0.075,-1.221,1.251,0.061,100.000,107926.000,1.000
-18.988,-25.702,-19.349,-27.466,-27.209,-24.481,-14.603,-39.134,-0.020,0.970,-0.077,-1.312,1.373,0.275,100.000,107927.000,1.000
-20.244,-25.742,-20.932,-30.231,-31.048,-26.064,-17.903,-42.492,-0.020,0.968,-0.076,-1.373,1.373,0.610,100.000,107928.000,1.000
-16.412,-18.893,-13.710,-25.260,-27.950,-18.961,-11.456,-37.434,-0.020,0.968,-0.074,-1.373,1.343,0.824,100.000,107929.000,1.000
-15.282,-15.663,-9.342,-21.595,-24.564,-13.329,-5.317,-31.867,-0.021,0.967,-0.076,-1.373,1.404,1.038,100.000,107930.000,1.000
-16.970,-14.835,-8.523,-20.007,-23.534,-8.935,-1.839,-28.111,-0.021,0.967,-0.075,-1.434,1.373,1.221,100.000,107931.000,1.000
-18.172,-11.512,-8.638,-17.606,-23.645,-2.855,1.927,-23.568,-0.022,0.968,-0.076,-1.404,1.251,1.221,100.000,107932.000,1.000
-17.761,-7.726,-8.311,-13.462,-22.793,3.411,6.146,-17.496,-0.021,0.967,-0.075,-1.465,1.251,1.343,100.000,107933.000,1.000
-14.590,-6.017,-4.958,-7.008,-18.716,9.660,10.362,-9.980,-0.020,0.965,-0.075,-1.556,1.373,1.434,100.000,107934.000,1.000
-11.604,-6.412,-1.741,-0.683,-12.654,15.878,14.236,-2.353,-0.021,0.966,-0.073,-1.648,1.343,1.434,100.000,107935.000,1.000
-9.848,-4.204,1.145,5.675,-5.969,24.030,19.163,4.766,-0.020,0.964,-0.075,-1.434,1.282,1.404,100.000,107936.000,1.000
-12.239,-2.538,-0.332,8.358,-2.727,28.435,21.020,7.816,-0.018,0.964,-0.076,-1.678,1.312,1.343,100.000,107937.000,1.000
-14.663,-2.235,-1.609,9.826,-0.950,28.704,21.428,9.667,-0.016,0.965,-0.076,-1.740,1.465,1.343,100.000,107938.000,1.000
-8.246,3.742,5.887,17.676,6.174,33.423,27.991,17.994,-0.014,0.963,-0.077,-1.678,1.465,1.221,100.000,107939.000,1.000
1.280,11.962,13.418,27.030,15.467,40.481,36.739,28.717,-0.017,0.962,-0.076,-1.678,1.556,1.129,100.000,107940.000,1.000
6.334,16.335,15.449,32.558,21.238,44.955,41.378,35.281,-0.014,0.962,-0.076,-1.648,1.648,1.099,100.000,107941.000,1.000
6.023,15.284,12.170,32.516,21.499,44.274,40.804,36.649,-0.014,0.962,-0.076,-1.770,1.740,0.946,100.000,107942.000,1.000
7.167,15.145,9.399,30.896,21.133,42.982,40.430,37.166,-0.014,0.963,-0.077,-1.923,1.831,0.977,100.000,107943.000,1.000
14.729,21.484,11.657,32.786,25.323,46.657,44.475,40.748,-0.014,0.963,-0.077,-1.831,1.923,0.885,100.000,107944.000,1.000
21.499,27.607,13.210,35.210,30.088,50.842,49.266,44.384,-0.014,0.964,-0.078,-1.831,2.014,0.793,100.000,107945.000,1.000
25.491,30.824,16.838,38.469,33.031,55.007,54.395,46.246,-0.013,0.963,-0.078,-1.770,2.075,0.732,100.000,107946.000,1.000
28.541,31.875,22.705,40.999,34.111,58.681,58.264,44.660,-0.015,0.964,-0.080,-1.831,2.106,0.641,100.000,107947.000,1.000
31.554,31.455,27.486,40.759,34.029,59.761,58.541,39.398,-0.017,0.964,-0.079,-1.862,2.258,0.610,100.000,107948.000,1.000
34.006,29.698,29.781,38.144,32.351,56.804,55.424,32.136,-0.015,0.964,-0.075,-1.953,2.258,0.580,100.000,107949.000,1.000
31.486,23.375,26.443,31.029,25.910,47.763,48.362,21.656,-0.016,0.965,-0.074,-1.862,2.411,0.641,100.000,107950.000,1.000
27.156,16.197,24.649,23.162,18.044,39.641,41.333,10.121,-0.016,0.965,-0.075,-1.831,2.563,0.610,100.000,107951.000,1.000
23.227,9.385,25.288,15.168,11.144,34.440,34.924,-0.984,-0.018,0.967,-0.078,-1.892,2.533,0.580,100.000,107952.000,1.000
19.714,1.315,24.755,6.575,4.101,28.506,28.077,-10.720,-0.020,0.966,-0.080,-1.892,2.563,0.641,100.000,107953.000,1.000
17.985,-6.543,23.445,-0.121,-3.412,21.559,21.728,-17.438,-0.020,0.969,-0.073,-1.831,2.533,0.824,100.000,107954.000,1.000
14.613,-14.007,19.340,-6.469,-11.849,13.240,14.655,-23.120,-0.022,0.969,-0.074,-1.862,2.563,0.854,100.000,107955.000,1.000
11.661,-15.709,18.294,-9.080,-15.794,9.458,11.644,-24.943,-0.024,0.967,-0.073,-1.831,2.502,0.885,100.000,107956.000,1.000
11.519,-11.237,20.516,-6.887,-12.284,11.857,15.952,-19.885,-0.024,0.969,-0.073,-1.984,2.350,0.916,100.000,107957.000,1.000
13.279,-6.422,22.677,-3.252,-5.682,16.154,23.048,-11.801,-0.025,0.969,-0.074,-1.953,2.228,0.824,100.000,107958.000,1.000
14.749,-5.568,23.926,-1.935,-2.337,17.698,25.163,-7.801,-0.026,0.969,-0.073,-1.892,2.258,0.854,100.000,107959.000,1.000
11.741,-10.051,20.212,-6.214,-4.637,12.876,19.952,-9.618,-0.024,0.969,-0.073,-1.984,2.228,1.007,100.000,107960.000,1.000
8.086,-11.267,16.894,-9.513,-5.594,9.315,17.711,-7.799,-0.024,0.968,-0.072,-1.923,2.136,1.099,100.000,107961.000,1.000
5.756,-6.304,15.913,-8.824,-2.287,11.050,21.956,0.079,-0.025,0.968,-0.075,-1.862,1.953,1.099,100.000,107962.000,1.000
4.330,-0.535,16.665,-6.234,2.539,14.674,26.217,6.480,-0.023,0.968,-0.072,-1.831,1.984,1.099,100.000,107963.000,1.000
5.610,3.847,20.464,-2.162,7.913,17.820,27.107,8.594,-0.022,0.967,-0.073,-1.770,1.770,1.099,100.000,107964.000,1.000
7.593,8.029,24.455,2.509,13.838,20.171,26.834,10.410,-0.022,0.967,-0.072,-1.740,1.770,1.068,100.000,107965.000,1.000
11.285,17.133,31.725,11.416,22.674,27.701,32.139,18.144,-0.022,0.965,-0.073,-1.709,1.617,1.190,100.000,107966.000,1.000
13.925,25.681,36.633,20.460,30.306,36.228,39.624,27.853,-0.023,0.967,-0.074,-1.556,1.587,1.343,100.000,107967.000,1.000
13.181,27.028,33.834,24.198,32.530,37.988,42.103,32.949,-0.021,0.966,-0.072,-1.556,1.556,1.282,100.000,107968.000,1.000
13.364,26.747,30.039,26.219,33.237,36.487,41.407,34.681,-0.021,0.965,-0.072,-1.495,1.526,1.312,100.000,107969.000,1.000
15.670,28.774,29.528,29.399,34.908,36.186,41.455,34.618,-0.020,0.967,-0.070,-1.373,1.343,1.221,100.000,107970.000,1.000
21.649,33.762,35.517,36.265,37.756,39.297,44.294,34.088,-0.021,0.966,-0.071,-1.312,1.343,1.038,100.000,107971.000,1.000
26.890,36.342,39.769,41.729,37.867,39.698,43.992,30.181,-0.021,0.968,-0.071,-1.251,1.373,1.099,100.000,107972.000,1.000
26.786,32.940,36.182,41.454,33.214,34.658,37.364,21.131,-0.019,0.968,-0.069,-1.251,1.343,1.038,100.000,107973.000,1.000
25.343,27.646,31.220,39.166,27.316,30.475,30.197,11.913,-0.020,0.967,-0.070,-1.190,1.343,1.038,100.000,107974.000,1.000
25.544,23.760,29.307,36.988,22.725,29.089,26.239,6.186,-0.019,0.963,-0.070,-1.190,1.251,1.007,100.000,107975.000,1.000
28.528,24.114,34.375,37.062,21.335,30.998,26.600,5.157,-0.017,0.961,-0.074,-1.038,1.251,1.038,100.000,107976.000,1.000
28.646,22.841,38.339,34.506,19.113,30.712,25.790,3.776,-0.016,0.962,-0.074,-0.916,1.312,0.946,100.000,107977.000,1.000
24.447,16.626,35.344,27.275,13.597,26.202,21.169,-1.227,-0.017,0.963,-0.073,-0.610,1.221,0.885,100.000,107978.000,1.000
21.644,11.175,31.010,20.886,7.778,22.629,16.818,-6.477,-0.015,0.966,-0.072,-0.549,1.312,0.885,100.000,107979.000,1.000
17.983,5.645,26.020,14.311,1.225,18.194,12.375,-12.232,-0.011,0.963,-0.072,-0.519,1.465,0.916,100.000,107980.000,1.000
13.535,-0.074,23.454,7.992,-4.329,12.263,7.728,-18.199,-0.011,0.962,-0.071,-0.488,1.495,0.946,100.000,107981.000,1.000
9.888,-5.899,20.514,2.387,-8.398,3.654,1.264,-23.460,-0.012,0.963,-0.071,-0.336,1.709,0.946,100.000,107982.000,1.000
6.679,-11.881,14.331,-1.890,-12.440,-6.984,-6.671,-26.452,-0.014,0.962,-0.072,-0.305,1.709,1.038,100.000,107983.000,1.000
4.192,-15.349,8.855,-3.150,-15.271,-14.642,-11.416,-24.663,-0.017,0.963,-0.071,-0.183,1.709,0.916,100.000,107984.000,1.000
1.559,-16.518,5.300,-3.602,-16.247,-18.530,-11.946,-20.063,-0.020,0.963,-0.073,-0.122,1.740,0.916,100.000,107985.000,1.000
1.544,-15.456,6.781,-2.847,-15.486,-18.720,-9.706,-15.893,-0.020,0.965,-0.071,-0.092,1.801,0.793,100.000,107986.000,1.000
1.129,-17.149,6.841,-4.395,-17.812,-21.514,-10.828,-16.938,-0.020,0.965,-0.070,-0.183,1.770,0.702,100.000,107987.000,1.000
-2.176,-21.897,3.163,-7.966,-22.935,-27.892,-15.008,-20.907,-0.020,0.965,-0.071,-0.153,1.770,0.549,100.000,107988.000,1.000
-4.948,-23.886,2.350,-8.048,-24.495,-30.132,-16.176,-20.157,-0.021,0.967,-0.069,-0.061,1.709,0.458,100.000,107989.000,1.000
-7.885,-24.847,0.767,-7.409,-23.265,-28.794,-16.876,-16.073,-0.020,0.969,-0.072,-0.122,1.587,0.458,100.000,107990.000,1.000
-8.694,-24.044,-2.081,-6.564,-20.217,-25.174,-17.422,-10.511,-0.018,0.969,-0.071,-0.153,1.556,0.336,100.000,107991.000,1.000
-8.712,-22.035,-6.148,-5.962,-15.645,-21.632,-16.043,-4.211,-0.018,0.968,-0.074,-0.244,1.617,0.305,100.000,107992.000,1.000
-10.511,-19.886,-8.608,-5.342,-9.556,-18.113,-12.914,1.436,-0.015,0.968,-0.076,-0.397,1.678,0.305,100.000,107993.000,1.000
-11.093,-13.983,-5.209,-2.062,-1.283,-11.158,-8.976,6.558,-0.017,0.969,-0.075,-0.397,1.648,0.397,100.000,107994.000,1.000
-10.352,-5.492,-1.123,1.608,6.506,-3.462,-6.130,9.846,-0.018,0.970,-0.076,-0.397,1.678,0.488,100.000,107995.000,1.000
-6.294,4.289,3.674,5.970,13.213,4.974,-1.270,12.771,-0.020,0.970,-0.074,-0.458,1.740,0.610,100.000,107996.000,1.000
-1.048,12.092,6.891,8.436,17.079,12.950,5.103,15.496,-0.020,0.970,-0.076,-0.641,1.770,0.702,100.000,107997.000,1.000
2.159,17.301,8.226,8.186,18.610,20.172,10.934,18.335,-0.021,0.970,-0.073,-0.671,1.831,0.763,100.000,107998.000,1.000
4.586,22.883,12.060,9.137,21.028,27.770,16.208,22.020,-0.022,0.969,-0.074,-0.793,1.740,0.824,100.000,107999.000,1.000
4.149,25.242,14.877,9.157,21.242,30.242,16.984,21.128,-0.020,0.968,-0.073,-0.946,1.770,0.824,100.000,108000.000,1.000
1.599,22.796,16.164,7.078,16.736,26.908,12.340,13.875,-0.020,0.968,-0.073,-0.916,1.862,0.854,100.000,108001.000,1.000
-2.722,16.018,13.164,1.406,8.065,19.065,3.325,3.529,-0.021,0.967,-0.075,-1.007,1.801,0.824,100.000,108002.000,1.000
-5.262,11.208,9.837,-3.787,1.405,12.028,-3.348,-3.878,-0.020,0.967,-0.075,-1.099,1.801,0.824,100.000,108003.000,1.000
-1.525,14.341,14.225,-2.170,2.201,12.125,-1.354,-4.528,-0.020,0.967,-0.075,-1.038,1.770,0.793,100.000,108004.000,1.000
1.268,16.462,18.356,0.372,4.247,13.511,1.818,-3.447,-0.020,0.968,-0.080,-1.068,1.770,0.854,100.000,108005.000,1.000
-1.180,10.938,16.115,-0.891,1.855,10.986,-0.841,-4.218,-0.019,0.968,-0.077,-1.038,1.709,0.763,100.000,108006.000,1.000
-6.502,0.517,7.710,-5.718,-4.401,3.469,-8.527,-7.151,-0.020,0.967,-0.076,-1.129,1.617,0.854,100.000,108007.000,1.000
-7.174,-4.449,3.480,-7.266,-7.213,-1.786,-12.400,-7.971,-0.018,0.966,-0.077,-1.068,1.648,0.732,100.000,108008.000,1.000
0.736,1.431,10.781,-0.575,-1.889,2.316,-6.857,-2.757,-0.018,0.965,-0.069,-1.099,1.678,0.671,100.000,108009.000,1.000
6.206,5.903,15.384,4.813,2.993,5.244,-1.912,1.660,-0.018,0.965,-0.076,-1.129,1.678,0.732,100.000,108010.000,1.000
4.440,3.317,11.057,4.433,2.647,-0.131,-4.039,1.751,-0.019,0.964,-0.076,-1.099,1.740,0.732,100.000,108011.000,1.000
-0.081,-1.143,3.090,0.951,0.127,-9.547,-9.581,0.760,-0.017,0.964,-0.075,-1.038,1.709,0.671,100.000,108012.000,1.000
-3.589,-4.077,-2.129,-2.481,-1.986,-16.097,-12.959,0.960,-0.018,0.965,-0.075,-0.946,1.678,0.671,100.000,108013.000,1.000
