EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
5.697,3.144,10.691,1.699,-25.697,-0.153,-0.391,-2.134,-0.006,0.955,0.279,-1.068,-0.061,-0.793,100.000,171039.000,1.000
5.417,0.774,9.624,0.860,-28.469,-2.964,-1.157,-1.508,-0.007,0.955,0.277,-1.129,0.092,-0.885,100.000,171040.000,1.000
5.072,-2.342,7.614,-0.292,-31.906,-6.028,-2.756,-1.801,-0.007,0.954,0.275,-0.885,0.031,-1.038,100.000,171041.000,1.000
5.016,-5.539,5.356,-1.416,-34.859,-8.251,-4.722,-3.073,-0.007,0.954,0.274,-0.824,0.031,-1.099,100.000,171042.000,1.000
5.434,-8.157,3.499,-2.242,-36.571,-8.868,-6.321,-4.885,-0.004,0.953,0.277,-0.732,0.061,-1.160,100.000,171043.000,1.000
6.132,-9.761,2.342,-2.695,-36.945,-7.907,-7.101,-6.616,-0.006,0.954,0.277,-0.641,0.031,-1.282,100.000,171044.000,1.000
6.719,-10.100,2.019,-2.767,-36.150,-5.966,-7.061,-7.786,-0.007,0.953,0.276,-0.458,0.031,-1.312,100.000,171045.000,1.000
6.653,-9.513,1.981,-2.563,-35.080,-3.868,-6.581,-8.386,-0.007,0.954,0.277,-0.427,-0.031,-1.282,100.000,171046.000,1.000
5.816,-8.376,1.779,-2.185,-34.331,-2.217,-5.863,-8.427,-0.009,0.955,0.279,-0.305,0.061,-1.312,100.000,171047.000,1.000
4.403,-7.135,1.205,-1.826,-34.155,-1.324,-5.041,-7.964,-0.009,0.955,0.278,-0.214,0.000,-1.404,100.000,171048.000,1.000
2.875,-6.058,0.524,-1.555,-34.293,-1.004,-4.161,-7.018,-0.008,0.954,0.276,-0.061,0.000,-1.465,100.000,171049.000,1.000
1.845,-5.034,0.537,-1.202,-33.915,-0.587,-3.049,-5.535,-0.010,0.955,0.276,-0.031,0.031,-1.465,100.000,171050.000,1.000
1.474,-4.205,1.311,-0.702,-32.939,0.459,-1.664,-3.795,-0.008,0.954,0.276,0.031,-0.092,-1.404,100.000,171051.000,1.000
1.598,-3.772,2.345,-0.181,-31.718,2.127,-0.128,-2.179,-0.009,0.956,0.275,0.061,-0.092,-1.404,100.000,171052.000,1.000
1.706,-4.070,2.692,-0.007,-31.082,3.683,1.017,-1.203,-0.010,0.955,0.273,0.061,-0.183,-1.312,100.000,171053.000,1.000
1.391,-5.131,1.674,-0.398,-31.688,4.176,1.114,-1.252,-0.010,0.957,0.274,0.092,-0.397,-1.251,100.000,171054.000,1.000
0.731,-6.359,-0.361,-1.129,-33.129,3.195,0.014,-2.154,-0.011,0.957,0.273,0.153,-0.427,-1.434,100.000,171055.000,1.000
-0.052,-7.241,-2.740,-1.849,-34.706,1.106,-1.875,-3.387,-0.013,0.958,0.272,0.214,-0.427,-1.282,100.000,171056.000,1.000
-0.415,-7.173,-4.268,-2.087,-35.215,-0.860,-3.454,-4.058,-0.013,0.958,0.272,0.122,-0.427,-1.251,100.000,171057.000,1.000
0.262,-5.690,-3.837,-1.289,-33.661,-1.171,-3.476,-3.389,-0.013,0.957,0.273,0.122,-0.366,-1.160,100.000,171058.000,1.000
2.398,-2.666,-1.029,0.963,-29.690,1.138,-1.206,-1.026,-0.014,0.956,0.272,0.031,-0.580,-1.129,100.000,171059.000,1.000
5.829,1.507,3.679,4.530,-23.597,5.795,3.176,2.810,-0.012,0.957,0.272,0.031,-0.580,-1.068,100.000,171060.000,1.000
9.455,5.529,8.428,8.498,-17.078,11.267,8.413,7.110,-0.012,0.956,0.270,0.061,-0.671,-1.038,100.000,171061.000,1.000
12.032,8.083,11.342,11.719,-12.059,15.769,12.944,10.708,-0.012,0.958,0.267,0.061,-0.732,-0.977,100.000,171062.000,1.000
12.587,8.155,11.205,13.202,-10.140,18.068,15.397,12.564,-0.013,0.958,0.267,0.061,-0.793,-0.946,100.000,171063.000,1.000
10.681,5.318,7.705,12.326,-11.997,17.664,14.906,12.003,-0.012,0.957,0.266,0.092,-0.824,-0.946,100.000,171064.000,1.000
6.484,-0.034,1.626,9.031,-16.800,14.615,11.404,9.011,-0.011,0.958,0.264,0.000,-0.946,-0.916,100.000,171065.000,1.000
0.576,-6.964,-5.761,4.019,-22.990,9.631,5.831,4.316,-0.011,0.958,0.264,-0.153,-0.946,-0.916,100.000,171066.000,1.000
-5.782,-13.816,-12.555,-1.190,-28.337,4.212,0.128,-0.584,-0.011,0.957,0.265,-0.214,-1.007,-0.916,100.000,171067.000,1.000
-11.256,-19.191,-17.389,-5.186,-31.476,-0.391,-4.187,-4.580,-0.010,0.957,0.263,-0.153,-0.946,-0.763,100.000,171068.000,1.000
-14.789,-22.320,-19.882,-7.208,-32.333,-4.471,-6.776,-7.407,-0.012,0.957,0.264,-0.183,-1.038,-0.793,100.000,171069.000,1.000
-15.666,-22.738,-19.900,-6.984,-31.105,-10.867,-7.837,-9.025,-0.012,0.953,0.265,-0.275,-0.977,-0.732,100.000,171070.000,1.000
-14.091,-20.801,-17.888,-4.820,-28.507,-23.617,-7.714,-9.442,-0.009,0.954,0.262,-0.214,-0.977,-0.671,100.000,171071.000,1.000
-11.041,-17.432,-14.539,-1.608,-25.229,-42.795,-6.697,-8.656,-0.008,0.954,0.263,-0.122,-0.977,-0.702,100.000,171072.000,1.000
-7.954,-13.921,-10.941,1.355,-22.173,-61.905,-5.225,-7.078,-0.009,0.954,0.263,-0.092,-0.885,-0.580,100.000,171073.000,1.000
-5.867,-11.154,-8.008,3.090,-19.969,-71.836,-3.661,-5.397,-0.008,0.956,0.263,-0.092,-0.916,-0.610,100.000,171074.000,1.000
-4.885,-9.110,-5.734,3.423,-18.290,-66.786,-2.066,-4.148,-0.006,0.957,0.265,-0.153,-0.793,-0.519,100.000,171075.000,1.000
-4.706,-7.589,-4.056,2.758,-16.864,-47.372,-0.611,-3.706,-0.008,0.958,0.264,-0.214,-0.854,-0.519,100.000,171076.000,1.000
-4.885,-6.390,-2.920,1.813,-15.379,-20.191,0.512,-3.985,-0.007,0.959,0.265,-0.305,-0.763,-0.397,100.000,171077.000,1.000
-5.238,-5.645,-2.580,1.042,-13.860,5.369,1.247,-4.676,-0.009,0.961,0.264,-0.458,-0.641,-0.366,100.000,171078.000,1.000
-5.637,-5.396,-3.125,0.565,-12.290,22.293,2.014,-5.238,-0.006,0.964,0.265,-0.488,-0.580,-0.427,100.000,171079.000,1.000
-5.850,-5.245,-3.890,0.397,-10.148,29.421,3.401,-5.051,-0.007,0.964,0.266,-0.580,-0.458,-0.580,100.000,171080.000,1.000
-5.969,-5.049,-4.444,0.380,-7.541,30.279,5.226,-4.145,-0.006,0.963,0.264,-0.732,-0.458,-0.519,100.000,171081.000,1.000
-6.191,-4.710,-4.534,0.359,-4.792,29.198,6.791,-2.989,-0.004,0.962,0.264,-0.793,-0.427,-0.488,100.000,171082.000,1.000
-6.761,-4.240,-4.259,0.315,-2.445,28.282,7.505,-2.167,-0.006,0.961,0.263,-0.793,-0.427,-0.458,100.000,171083.000,1.000
-7.662,-3.567,-3.718,0.514,-0.757,27.785,7.472,-1.889,-0.004,0.958,0.265,-0.977,-0.275,-0.427,100.000,171084.000,1.000
-8.582,-2.513,-2.597,1.237,0.735,27.980,7.358,-1.895,-0.002,0.957,0.261,-1.099,-0.061,-0.336,100.000,171085.000,1.000
-9.467,-1.422,-1.116,2.311,1.972,29.402,7.370,-2.054,0.000,0.956,0.263,-1.007,0.000,-0.305,100.000,171086.000,1.000
-10.179,-0.568,0.373,3.422,2.708,31.937,7.214,-2.215,-0.001,0.954,0.259,-1.038,0.061,-0.183,100.000,171087.000,1.000
-10.482,-0.063,1.436,4.429,2.529,34.326,6.548,-2.150,-0.004,0.954,0.261,-0.977,0.092,-0.214,100.000,171088.000,1.000
-10.209,0.152,1.761,5.426,1.259,35.231,5.611,-1.503,-0.005,0.955,0.262,-1.007,0.305,-0.183,100.000,171089.000,1.000
-9.534,0.297,1.511,6.455,-0.541,34.712,5.213,-0.053,-0.007,0.958,0.260,-0.916,0.427,-0.153,100.000,171090.000,1.000
-9.165,0.205,0.667,7.163,-2.456,34.197,5.836,1.692,-0.007,0.958,0.261,-0.885,0.336,-0.214,100.000,171091.000,1.000
-9.511,-0.342,-0.638,7.134,-3.973,34.996,7.257,2.894,-0.006,0.958,0.260,-0.977,0.336,-0.305,100.000,171092.000,1.000
-10.388,-1.620,-2.393,6.171,-5.029,36.732,8.456,2.811,-0.006,0.958,0.260,-1.129,0.275,-0.275,100.000,171093.000,1.000
-11.041,-3.429,-4.425,4.663,-5.769,37.925,8.449,1.474,-0.007,0.957,0.260,-1.160,0.275,-0.336,100.000,171094.000,1.000
-10.597,-4.811,-5.902,3.504,-5.842,37.775,7.210,-0.101,-0.006,0.954,0.260,-1.068,0.275,-0.366,100.000,171095.000,1.000
-9.006,-5.134,-6.407,3.233,-5.318,36.623,5.380,-0.993,-0.008,0.957,0.261,-1.068,0.214,-0.427,100.000,171096.000,1.000
-6.865,-4.261,-5.960,3.589,-4.373,35.145,3.767,-1.002,-0.007,0.958,0.261,-1.099,0.305,-0.519,100.000,171097.000,1.000
-5.121,-2.639,-5.150,3.661,-3.452,33.434,2.697,-0.822,-0.008,0.959,0.261,-1.160,0.336,-0.549,100.000,171098.000,1.000
-4.446,-0.916,-4.674,2.647,-2.982,31.298,1.973,-1.315,-0.008,0.962,0.261,-1.312,0.275,-0.641,100.000,171099.000,1.000
-4.785,0.401,-4.662,0.381,-2.886,28.915,1.255,-2.692,-0.006,0.961,0.262,-1.404,0.244,-0.702,100.000,171100.000,1.000
-5.765,0.647,-5.289,-2.718,-3.340,26.720,0.254,-4.525,-0.007,0.964,0.265,-1.465,0.214,-0.824,100.000,171101.000,1.000
-6.827,-0.321,-6.343,-5.705,-4.043,25.036,-0.731,-5.823,-0.007,0.965,0.262,-1.678,0.244,-0.885,100.000,171102.000,1.000
-7.666,-2.171,-7.466,-7.673,-4.491,23.666,-1.048,-5.805,-0.007,0.963,0.267,-1.862,0.214,-1.007,100.000,171103.000,1.000
-8.175,-4.250,-8.303,-8.220,-4.303,22.197,-0.231,-4.430,-0.008,0.964,0.268,-2.014,0.183,-1.129,100.000,171104.000,1.000
-8.205,-5.770,-8.388,-7.576,-3.237,20.598,1.541,-2.358,-0.007,0.964,0.267,-2.197,0.153,-1.068,100.000,171105.000,1.000
-7.801,-6.526,-7.872,-6.385,-1.899,19.256,3.333,-0.592,-0.008,0.963,0.266,-2.228,0.153,-1.007,100.000,171106.000,1.000
-7.018,-6.592,-6.980,-5.065,-0.664,18.769,4.432,0.552,-0.009,0.964,0.267,-2.350,0.092,-1.160,100.000,171107.000,1.000
-6.259,-6.561,-6.214,-3.830,0.233,19.242,4.610,1.296,-0.007,0.964,0.266,-2.533,0.031,-1.129,100.000,171108.000,1.000
-6.154,-7.272,-6.302,-2.861,0.548,20.089,3.959,1.879,-0.006,0.962,0.265,-2.625,0.153,-1.190,100.000,171109.000,1.000
-6.995,-8.987,-7.506,-2.270,0.465,20.612,2.755,2.361,-0.007,0.962,0.268,-2.563,0.061,-1.190,100.000,171110.000,1.000
-8.672,-11.383,-9.837,-2.040,0.121,20.494,1.118,2.435,-0.009,0.961,0.267,-2.594,0.275,-1.160,100.000,171111.000,1.000
-10.485,-13.424,-12.493,-1.791,0.205,20.041,-0.691,1.963,-0.008,0.962,0.269,-2.594,0.244,-1.190,100.000,171112.000,1.000
-11.780,-14.234,-14.528,-1.163,1.165,19.853,-2.256,1.031,-0.007,0.959,0.270,-2.594,0.244,-1.068,100.000,171113.000,1.000
-12.391,-13.622,-15.608,-0.249,2.643,20.446,-3.141,-0.132,-0.007,0.958,0.268,-2.472,0.214,-1.007,100.000,171114.000,1.000
-12.566,-11.981,-15.923,0.461,4.063,21.909,-3.073,-1.207,-0.008,0.958,0.271,-2.441,0.214,-0.916,100.000,171115.000,1.000
-12.784,-10.270,-16.210,0.532,4.744,23.665,-2.204,-2.017,-0.008,0.956,0.272,-2.319,0.153,-0.854,100.000,171116.000,1.000
-13.131,-9.019,-16.624,0.124,4.968,24.830,-0.857,-2.265,-0.010,0.956,0.271,-2.197,0.214,-0.793,100.000,171117.000,1.000
-13.614,-8.454,-17.087,-0.382,5.155,24.476,0.233,-1.916,-0.010,0.953,0.271,-2.106,0.275,-0.763,100.000,171118.000,1.000
-14.295,-8.768,-17.758,-0.712,5.180,22.073,0.196,-1.287,-0.010,0.950,0.271,-2.045,0.092,-0.732,100.000,171119.000,1.000
-14.970,-9.876,-18.639,-0.743,4.882,17.968,-1.252,-0.718,-0.009,0.951,0.270,-1.892,0.061,-0.702,100.000,171120.000,1.000
-15.224,-11.392,-19.668,-0.521,4.054,13.410,-3.692,-0.484,-0.009,0.952,0.272,-1.648,0.000,-0.641,100.000,171121.000,1.000
-14.311,-12.104,-19.953,0.191,3.529,10.398,-5.850,-0.257,-0.010,0.952,0.271,-1.526,0.031,-0.549,100.000,171122.000,1.000
-11.859,-10.949,-18.550,1.854,4.398,10.755,-6.270,0.578,-0.011,0.954,0.269,-1.465,-0.214,-0.488,100.000,171123.000,1.000
-8.349,-8.057,-15.537,4.680,6.904,14.925,-4.321,2.257,-0.010,0.951,0.273,-1.373,-0.275,-0.397,100.000,171124.000,1.000
-4.930,-4.661,-11.967,8.212,10.389,21.337,-0.785,4.345,-0.010,0.950,0.272,-1.251,-0.183,-0.366,100.000,171125.000,1.000
-2.987,-2.463,-9.621,11.355,13.344,27.028,2.403,5.834,-0.010,0.955,0.272,-1.160,-0.183,-0.336,100.000,171126.000,1.000
-3.101,-2.154,-9.324,13.092,15.142,29.614,3.646,6.115,-0.008,0.957,0.271,-1.038,-0.244,-0.275,100.000,171127.000,1.000
-4.906,-3.372,-10.674,12.930,16.011,28.631,2.478,5.204,-0.009,0.956,0.268,-1.038,-0.336,-0.336,100.000,171128.000,1.000
-7.297,-5.054,-12.563,11.165,16.466,25.520,-0.327,3.644,-0.009,0.957,0.268,-0.977,-0.427,-0.275,100.000,171129.000,1.000
-8.960,-5.872,-13.741,8.651,17.116,22.364,-3.229,2.187,-0.009,0.957,0.268,-0.977,-0.427,-0.275,100.000,171130.000,1.000
-9.325,-5.326,-13.982,5.996,17.759,20.285,-5.035,1.109,-0.008,0.956,0.269,-0.977,-0.488,-0.366,100.000,171131.000,1.000
-8.447,-3.593,-13.437,3.407,18.259,19.208,-5.205,0.444,-0.006,0.956,0.269,-0.946,-0.519,-0.336,100.000,171132.000,1.000
-6.864,-1.479,-12.458,0.864,18.585,18.457,-3.966,0.135,-0.004,0.958,0.267,-0.977,-0.458,-0.336,100.000,171133.000,1.000
-5.224,0.058,-11.505,-1.526,18.692,17.371,-2.131,0.169,-0.006,0.957,0.265,-0.977,-0.397,-0.244,100.000,171134.000,1.000
-3.913,0.591,-10.702,-3.366,18.792,15.619,-0.653,0.581,-0.006,0.956,0.267,-1.038,-0.336,-0.275,100.000,171135.000,1.000
-3.121,0.158,-10.196,-4.169,18.814,13.315,-0.237,1.195,-0.006,0.957,0.268,-1.068,-0.366,-0.427,100.000,171136.000,1.000
-2.622,-0.530,-9.607,-3.557,19.155,11.166,-0.790,1.950,-0.005,0.957,0.267,-1.038,-0.458,-0.458,100.000,171137.000,1.000
-2.286,-0.963,-8.668,-1.759,20.044,9.881,-1.840,2.667,-0.009,0.959,0.265,-1.099,-0.397,-0.549,100.000,171138.000,1.000
-2.182,-1.123,-7.602,0.504,21.163,9.737,-2.878,3.168,-0.005,0.958,0.267,-1.129,-0.427,-0.580,100.000,171139.000,1.000
-2.169,-0.934,-6.448,2.618,22.269,10.666,-3.339,3.655,-0.004,0.959,0.267,-1.129,-0.427,-0.549,100.000,171140.000,1.000
-2.110,-0.391,-5.261,4.159,22.883,12.252,-3.063,4.313,-0.003,0.959,0.267,-1.221,-0.427,-0.610,100.000,171141.000,1.000
-1.951,0.634,-3.754,4.760,23.014,13.898,-2.396,5.137,-0.004,0.960,0.268,-1.099,-0.397,-0.824,100.000,171142.000,1.000
-2.028,2.007,-1.902,3.996,22.821,15.102,-1.999,5.807,-0.002,0.960,0.268,-1.221,-0.336,-0.763,100.000,171143.000,1.000
-2.664,3.569,-0.029,1.912,22.608,15.909,-2.054,6.177,-0.002,0.959,0.266,-1.221,-0.427,-0.793,100.000,171144.000,1.000
-3.618,5.616,1.865,-0.692,23.123,16.791,-2.008,6.544,-0.003,0.960,0.268,-1.282,-0.366,-0.946,100.000,171145.000,1.000
-4.367,8.351,3.740,-2.842,24.486,18.008,-1.404,7.019,-0.006,0.961,0.266,-1.343,-0.397,-1.007,100.000,171146.000,1.000
-4.139,11.875,5.886,-3.794,26.587,19.560,-0.116,7.542,-0.004,0.961,0.266,-1.373,-0.244,-0.946,100.000,171147.000,1.000
-2.442,15.835,8.433,-3.309,28.916,21.260,1.632,7.958,-0.005,0.961,0.268,-1.343,-0.214,-0.946,100.000,171148.000,1.000
0.689,19.535,11.101,-1.647,30.779,22.854,3.473,8.278,-0.006,0.961,0.267,-1.434,-0.183,-1.007,100.000,171149.000,1.000
4.625,22.191,13.432,0.429,31.847,23.994,5.020,8.663,-0.005,0.960,0.265,-1.526,-0.214,-1.038,100.000,171150.000,1.000
8.159,22.798,14.489,1.883,31.668,24.242,5.901,9.064,-0.004,0.958,0.262,-1.526,-0.244,-1.099,100.000,171151.000,1.000
10.564,21.219,14.077,2.348,30.672,23.689,6.464,9.690,-0.005,0.957,0.265,-1.587,-0.244,-1.007,100.000,171152.000,1.000
11.872,18.282,12.849,2.265,29.842,22.980,7.477,10.922,-0.004,0.956,0.264,-1.556,-0.183,-1.099,100.000,171153.000,1.000
12.528,15.190,11.732,2.253,30.075,22.732,9.240,12.944,-0.007,0.955,0.263,-1.495,-0.183,-1.068,100.000,171154.000,1.000
12.847,12.843,11.428,2.420,31.869,22.937,11.087,15.332,-0.006,0.956,0.266,-1.556,-0.092,-1.099,100.000,171155.000,1.000
12.466,11.127,11.381,2.189,34.304,22.881,11.559,16.792,-0.008,0.956,0.268,-1.587,-0.153,-1.129,100.000,171156.000,1.000
10.951,9.824,10.735,1.065,36.160,22.068,9.844,16.359,-0.008,0.952,0.264,-1.587,-0.183,-1.007,100.000,171157.000,1.000
8.028,8.846,8.888,-1.059,36.460,20.615,6.333,14.034,-0.009,0.953,0.263,-1.465,0.031,-0.946,100.000,171158.000,1.000
3.854,8.263,5.857,-3.942,34.918,18.866,2.142,10.573,-0.007,0.953,0.261,-1.343,-0.061,-0.824,100.000,171159.000,1.000
-0.571,8.550,2.750,-6.934,32.492,17.137,-1.424,7.147,-0.008,0.952,0.263,-1.343,-0.061,-0.793,100.000,171160.000,1.000
-3.791,10.041,0.775,-9.248,30.244,15.733,-3.409,4.787,-0.007,0.955,0.263,-1.312,0.000,-0.793,100.000,171161.000,1.000
-4.422,12.834,0.857,-10.305,29.095,15.007,-3.401,4.251,-0.006,0.955,0.268,-1.434,0.000,-0.854,100.000,171162.000,1.000
-2.068,16.357,2.925,-10.104,29.112,14.969,-1.898,5.615,-0.007,0.958,0.264,-1.434,-0.061,-0.824,100.000,171163.000,1.000
2.592,19.666,6.112,-9.053,29.739,15.257,0.089,8.425,-0.010,0.957,0.264,-1.495,-0.061,-0.702,100.000,171164.000,1.000
8.260,21.999,9.580,-7.755,30.590,15.235,1.642,11.997,-0.011,0.956,0.265,-1.404,-0.061,-0.732,100.000,171165.000,1.000
13.326,22.668,12.278,-6.917,30.913,14.040,1.871,15.220,-0.011,0.956,0.267,-1.434,-0.031,-0.916,100.000,171166.000,1.000
16.867,21.862,13.829,-6.788,30.481,11.440,0.417,17.081,-0.009,0.957,0.267,-1.526,-0.183,-0.824,100.000,171167.000,1.000
18.772,20.458,14.429,-7.150,29.502,8.237,-2.392,16.878,-0.009,0.957,0.264,-1.495,-0.153,-0.854,100.000,171168.000,1.000
19.397,19.369,14.385,-7.662,28.355,5.569,-5.777,14.495,-0.010,0.959,0.263,-1.526,-0.183,-0.916,100.000,171169.000,1.000
19.189,19.081,14.045,-8.128,27.669,3.881,-8.891,10.751,-0.010,0.960,0.265,-1.678,-0.183,-0.977,100.000,171170.000,1.000
18.147,19.047,13.115,-8.643,27.385,2.584,-11.345,6.958,-0.011,0.961,0.266,-1.678,-0.366,-1.038,100.000,171171.000,1.000
16.131,18.295,11.292,-9.287,27.258,0.818,-13.142,4.378,-0.012,0.958,0.268,-1.709,-0.366,-1.038,100.000,171172.000,1.000
12.983,15.806,8.251,-10.102,26.690,-1.923,-14.758,3.264,-0.012,0.960,0.266,-1.740,-0.366,-1.038,100.000,171173.000,1.000
8.938,11.310,3.989,-10.970,25.151,-5.361,-16.639,2.917,-0.010,0.959,0.269,-1.831,-0.366,-0.946,100.000,171174.000,1.000
4.894,5.859,-0.492,-11.532,23.083,-8.495,-18.546,2.662,-0.010,0.961,0.269,-1.923,-0.366,-1.038,100.000,171175.000,1.000
1.771,0.895,-4.069,-11.534,21.064,-10.365,-19.883,2.210,-0.010,0.961,0.271,-1.923,-0.458,-1.160,100.000,171176.000,1.000
0.241,-2.212,-5.752,-10.951,19.882,-10.638,-20.191,1.762,-0.009,0.959,0.270,-1.984,-0.519,-0.977,100.000,171177.000,1.000
0.239,-2.970,-5.486,-10.140,19.729,-9.935,-19.790,1.339,-0.009,0.958,0.270,-1.984,-0.458,-0.946,100.000,171178.000,1.000
1.131,-1.844,-4.162,-9.488,20.067,-9.301,-19.459,0.652,-0.010,0.960,0.266,-2.014,-0.488,-1.007,100.000,171179.000,1.000
2.379,0.334,-2.635,-8.958,20.505,-9.298,-19.576,-0.421,-0.010,0.960,0.269,-2.045,-0.336,-0.916,100.000,171180.000,1.000
3.540,2.381,-1.810,-8.388,20.528,-9.873,-20.074,-1.850,-0.008,0.958,0.270,-2.136,-0.488,-0.885,100.000,171181.000,1.000
4.400,3.490,-1.978,-7.745,20.248,-10.557,-20.410,-3.164,-0.008,0.959,0.269,-2.136,-0.488,-0.824,100.000,171182.000,1.000
4.669,3.272,-3.022,-7.250,19.967,-11.043,-20.024,-3.800,-0.009,0.958,0.268,-2.106,-0.458,-0.763,100.000,171183.000,1.000
4.093,1.760,-4.620,-7.208,19.791,-11.536,-18.646,-3.535,-0.009,0.959,0.270,-2.197,-0.427,-0.702,100.000,171184.000,1.000
2.839,-0.440,-5.982,-7.744,19.955,-12.432,-16.278,-2.523,-0.008,0.958,0.271,-2.197,-0.427,-0.641,100.000,171185.000,1.000
1.284,-2.698,-6.603,-8.709,20.246,-13.714,-13.390,-1.334,-0.007,0.958,0.270,-2.258,-0.397,-0.580,100.000,171186.000,1.000
-0.022,-4.350,-6.161,-9.687,20.613,-14.708,-10.669,-0.497,-0.007,0.958,0.272,-2.258,-0.397,-0.519,100.000,171187.000,1.000
-0.819,-5.165,-4.941,-10.432,20.889,-14.728,-8.814,-0.440,-0.007,0.959,0.271,-2.319,-0.244,-0.427,100.000,171188.000,1.000
-1.119,-5.254,-3.626,-10.877,20.905,-13.530,-8.095,-1.178,-0.004,0.957,0.269,-2.289,-0.092,-0.427,100.000,171189.000,1.000
-1.022,-4.752,-2.542,-10.935,20.914,-11.563,-8.200,-2.239,-0.004,0.955,0.271,-2.258,-0.122,-0.488,100.000,171190.000,1.000
-0.955,-4.193,-2.073,-10.641,20.639,-9.956,-8.709,-3.285,-0.004,0.953,0.270,-2.289,-0.214,-0.458,100.000,171191.000,1.000
-1.294,-4.047,-2.317,-10.191,19.763,-9.697,-9.163,-4.160,-0.008,0.956,0.273,-2.258,-0.336,-0.366,100.000,171192.000,1.000
-2.465,-4.844,-3.516,-10.166,17.789,-11.297,-9.532,-5.140,-0.008,0.957,0.273,-2.197,-0.122,-0.427,100.000,171193.000,1.000
-4.666,-6.855,-5.897,-11.186,14.489,-14.642,-10.084,-6.679,-0.007,0.956,0.271,-2.075,-0.122,-0.397,100.000,171194.000,1.000
-7.407,-9.487,-8.849,-13.277,10.724,-18.839,-10.797,-8.740,-0.006,0.957,0.271,-2.045,-0.061,-0.275,100.000,171195.000,1.000
-9.930,-11.950,-11.650,-15.876,7.302,-22.672,-11.540,-10.915,-0.005,0.955,0.271,-2.045,-0.122,-0.305,100.000,171196.000,1.000
-11.388,-13.413,-13.416,-17.947,4.981,-25.157,-12.049,-12.450,-0.004,0.954,0.272,-2.075,0.000,-0.427,100.000,171197.000,1.000
-11.464,-13.547,-13.622,-18.545,4.045,-26.182,-12.284,-12.856,-0.004,0.955,0.274,-1.923,0.061,-0.427,100.000,171198.000,1.000
-10.548,-12.636,-12.431,-17.404,4.188,-26.437,-12.714,-12.337,-0.003,0.953,0.271,-1.892,0.000,-0.427,100.000,171199.000,1.000
-9.152,-11.071,-10.232,-15.104,5.073,-26.615,-13.862,-11.582,-0.002,0.953,0.274,-1.831,0.031,-0.397,100.000,171200.000,1.000
-7.458,-9.229,-7.686,-12.658,6.121,-26.790,-15.645,-11.261,-0.004,0.954,0.275,-1.801,0.000,-0.366,100.000,171201.000,1.000
-4.945,-6.913,-4.774,-10.555,7.491,-26.306,-16.941,-11.180,-0.006,0.954,0.274,-1.617,0.000,-0.549,100.000,171202.000,1.000
-1.309,-4.004,-1.270,-8.748,9.363,-24.609,-16.646,-10.808,-0.005,0.955,0.275,-1.587,0.031,-0.519,100.000,171203.000,1.000
2.849,-0.943,2.495,-7.143,11.212,-21.900,-14.723,-10.081,-0.007,0.955,0.274,-1.648,0.061,-0.610,100.000,171204.000,1.000
6.393,1.682,5.891,-5.724,12.447,-18.979,-12.037,-9.328,-0.007,0.955,0.272,-1.678,0.061,-0.671,100.000,171205.000,1.000
8.192,3.219,7.971,-4.529,12.408,-16.842,-9.753,-9.019,-0.006,0.954,0.269,-1.556,0.061,-0.732,100.000,171206.000,1.000
8.003,3.581,8.524,-3.458,11.342,-16.180,-8.484,-9.244,-0.009,0.956,0.271,-1.526,0.092,-0.793,100.000,171207.000,1.000
6.408,2.947,7.992,-2.473,9.865,-17.292,-8.315,-9.933,-0.009,0.955,0.273,-1.526,0.061,-0.854,100.000,171208.000,1.000
4.476,1.558,7.071,-1.620,8.315,-19.882,-8.941,-10.935,-0.006,0.958,0.273,-1.434,0.031,-0.793,100.000,171209.000,1.000
3.299,-0.149,6.599,-0.868,6.916,-22.890,-9.699,-11.909,-0.009,0.958,0.271,-1.495,0.031,-0.885,100.000,171210.000,1.000
3.157,-1.976,6.630,-0.132,5.274,-25.042,-10.009,-12.638,-0.007,0.959,0.273,-1.495,-0.092,-0.885,100.000,171211.000,1.000
3.755,-3.524,6.991,0.835,3.398,-25.434,-9.360,-12.784,-0.008,0.961,0.271,-1.465,-0.122,-0.946,100.000,171212.000,1.000
4.495,-4.380,7.387,2.188,1.594,-23.919,-7.587,-12.072,-0.008,0.959,0.270,-1.495,-0.061,-1.068,100.000,171213.000,1.000
4.960,-4.227,7.584,3.892,0.283,-20.852,-4.904,-10.453,-0.009,0.958,0.269,-1.587,-0.244,-1.038,100.000,171214.000,1.000
5.126,-2.772,7.870,5.793,0.242,-16.841,-1.658,-8.075,-0.008,0.958,0.269,-1.617,-0.214,-1.038,100.000,171215.000,1.000
4.785,-0.390,8.247,7.427,1.481,-13.103,1.401,-5.672,-0.008,0.957,0.270,-1.648,-0.214,-1.007,100.000,171216.000,1.000
3.711,2.125,8.565,8.131,3.429,-11.292,3.197,-4.336,-0.011,0.958,0.268,-1.709,-0.275,-0.977,100.000,171217.000,1.000
1.755,3.636,8.301,7.249,4.779,-12.689,2.609,-5.144,-0.010,0.959,0.271,-1.709,-0.397,-0.916,100.000,171218.000,1.000
